version,request,action,address,name,via,count,values,pcs
2.06,CW0500,read,0x00A,PCLATH,direct,1683,0x00 0x02 0x0A 0x12,0x0008 0x0042 0x0043 0x01B7 0x01B8 0x06AD 0x06AE 0x085F 0x0861 0x0876 0x0877 0x0F17 0x0F19 0x108E 0x108F
2.06,CW0500,read,0x00B,INTCON,direct,1107,0x14 0x54 0x94 0xD4,0x0019 0x001B 0x01BD 0x01BE 0x01BF 0x01D4 0x06F0 0x06F1 0x06F2 0x06FB
2.06,CW0500,read,0x00C,PIR1,direct,756,0x59 0x5B,0x0021 0x0027 0x01B6 0x087A
2.06,CW0500,read,0x020,RAM_0x020,direct,192,0x02 0x0A,0x0035
2.06,CW0500,read,0x021,RAM_0x021,direct,192,0x81 0x83 0x91 0xA3 0xB1 0xB3 0xC1 0xC3 0xD1 0xD3 0xF1 0xF3,0x0037
2.06,CW0500,read,0x022,RAM_0x022,direct,192,0xA8,0x0029
2.06,CW0500,read,0x023,RAM_0x023,direct,192,0x00 0x04,0x002B
2.06,CW0500,read,0x024,RAM_0x024,direct,192,0x00 0x2C 0x59 0x9E,0x002D
2.06,CW0500,read,0x025,RAM_0x025,direct,192,0x08 0x10 0x24,0x002F
2.06,CW0500,read,0x026,RAM_0x026,direct,192,0x00,0x0031
2.06,CW0500,read,0x027,RAM_0x027,direct,192,0x00,0x0033
2.06,CW0500,read,0x02D,RAM_0x02D,direct,360,0x07,0x081F 0x0823
2.06,CW0500,read,0x02F,RAM_0x02F,direct,1,0x00,0x0686
2.06,CW0500,read,0x030,RAM_0x030,direct,180,0x00,0x0827
2.06,CW0500,read,0x031,RAM_0x031,direct,192,0x00 0x01 0x02 0x03 0x04 0x05 0x06 0x07 0x08 0x09 0x0A 0x0B 0x0C 0x0D 0x0E 0x0F 0x10 0x11 0x12 0x13 0x14 0x15 0x16 0x17 0x18 0x19 0x1A 0x1B 0x1C 0x1D 0x1E 0x1F 0x20 0x21 0x22 0x23 0x24 0x25 0x26 0x27 0x28 0x29 0x2A 0x2B 0x2C 0x2D 0x2E 0x2F 0x30 0x31 0x32 0x33 0x34 0x35 0x36 0x37 0x38 0x39 0x3A 0x3B 0x3C 0x3D 0x3E 0x3F 0x40 0x41 0x42 0x43 0x44 0x45 0x46 0x47 0x48 0x49 0x4A 0x4B 0x4C 0x4D 0x4E 0x4F 0x50 0x51 0x52 0x53 0x54 0x55 0x56 0x57 0x58 0x59 0x5A 0x5B 0x5C 0x5D 0x5E 0x5F 0x60 0x61 0x62 0x63 0x64 0x65 0x66 0x67 0x68 0x69 0x6A 0x6B 0x6C 0x6D 0x6E 0x6F 0x70 0x71 0x72 0x73 0x74 0x75 0x76 0x77 0x78 0x79 0x7A 0x7B 0x7C 0x7D 0x7E 0x7F 0x80 0x81 0x82 0x83 0x84 0x85 0x86 0x87 0x88 0x89 0x8A 0x8B 0x8C 0x8D 0x8E 0x8F 0x90 0x91 0xD2 0xD3 0xD4 0xD5 0xD6 0xD7 0xD8 0xD9 0xDA 0xDB 0xDC 0xDD 0xDE 0xDF 0xE0 0xE1 0xE2 0xE3 0xE4 0xE5 0xE6 0xE7 0xE8 0xE9 0xEA 0xEB 0xEC 0xED 0xEE 0xEF 0xF0 0xF1 0xF2 0xF3 0xF4 0xF5 0xF6 0xF7 0xF8 0xF9 0xFA 0xFB 0xFC 0xFD 0xFE 0xFF,0x01A7
2.06,CW0500,read,0x032,RAM_0x032,direct,1,0x03,0x01A9
2.06,CW0500,read,0x038,RAM_0x038,direct,192,0x00,0x01B1
2.06,CW0500,read,0x03D,RAM_0x03D,direct,1,0x18,0x06EC
2.06,CW0500,read,0x03E,RAM_0x03E,direct,3,0x1F 0x24,0x06D0 0x06DA 0x06E8
2.06,CW0500,read,0x03F,RAM_0x03F,direct,1,0x2C,0x06C9
2.06,CW0500,read,0x040,RAM_0x040,direct,2,0x24,0x06BF 0x06CB
2.06,CW0500,read,0x041,RAM_0x041,direct,1,0x20,0x06B5
2.06,CW0500,read,0x042,RAM_0x042,direct,1,0x1C,0x06B1
2.06,CW0500,read,0x043,RAM_0x043,direct,181,0x21,0x06D5 0x0830
2.06,CW0500,read,0x044,RAM_0x044,direct,1,0x14,0x06C8
2.06,CW0500,read,0x045,RAM_0x045,direct,2,0x05,0x06BE 0x06CD
2.06,CW0500,read,0x048,RAM_0x048,direct,1973,0x00,0x01C7 0x0800 0x083F 0x0862
2.06,CW0500,read,0x049,RAM_0x049,direct,540,0x00,0x0806 0x0840 0x085B
2.06,CW0500,read,0x04A,RAM_0x04A,direct,181,0x00,0x0EE0 0x0EF3
2.06,CW0500,read,0x04B,RAM_0x04B,direct,181,0x00,0x0EE4 0x0EEA
2.06,CW0500,read,0x04C,RAM_0x04C,direct,552,0x00,0x01AB 0x0807 0x0815
2.06,CW0500,read,0x04F,RAM_0x04F,direct,180,0x00,0x0819
2.06,CW0500,read,0x050,RAM_0x050,direct,180,0x00,0x082B
2.06,CW0500,read,0x051,RAM_0x051,direct,180,0x00,0x093C
2.06,CW0500,read,0x056,RAM_0x056,direct,180,0x80,0x0852
2.06,CW0500,read,0x074,RAM_0x074,direct,180,0x00,0x083E
2.06,CW0500,read,0x075,RAM_0x075,direct,4480,0x00 0x01 0x02 0x04 0x08 0x10 0x20 0x40 0x80,0x01C3 0x01C8 0x01D1
2.06,CW0500,read,0x077,RAM_0x077,direct,240,0x00 0x01 0x02 0x04 0x08 0x10 0x20 0x40 0x80,0x000D 0x0425 0x0433
2.06,CW0500,read,0x078,RAM_0x078,direct,196,0x00 0x2C 0x59 0x8E 0x9E,0x000F 0x0683 0x0696 0x06A1 0x06BC
2.06,CW0500,read,0x079,RAM_0x079,direct,197,0x08 0x10 0x13 0x24,0x0011 0x0680 0x0693 0x06A4 0x06A6 0x06BA
2.06,CW0500,read,0x07A,RAM_0x07A,direct,240,0x00,0x0013 0x0426 0x0434
2.06,CW0500,read,0x07B,RAM_0x07B,direct,192,0x00,0x0015
2.06,CW0500,read,0x07F,RAM_0x07F,direct,384,0x00 0x01 0x04 0x06 0x08 0x0C 0x10 0x12 0x21 0x2F 0x40 0x60 0x80 0xAF 0xC0 0xF2 0xFA 0xFF,0x0039 0x003A
2.06,CW0500,read,0x08C,PIE1,indirect,384,0x22,0x001F 0x0025
2.06,CW0500,read,0x0D2,RAM_0x0D2,direct,4,0x06 0x18 0x20,0x0679 0x069A 0x06F7 0x0EDE
2.06,CW0500,read,0x0D3,RAM_0x0D3,direct,183,0x06 0x1C 0x1F,0x0677 0x0698 0x06F5 0x0EF1
2.06,CW0500,read,0x0D4,RAM_0x0D4,direct,183,0x00 0x2C 0x59 0x9E,0x068C 0x06A3 0x06A8 0x0EEC
2.06,CW0500,read,0x0D5,RAM_0x0D5,direct,182,0x00 0x08 0x10 0x24,0x068A 0x06A7 0x06AA 0x0864
2.06,CW0500,read,0x0D6,RAM_0x0D6,direct,1,0xFF,0x068F
2.06,CW0500,read,0x0DC,RAM_0x0DC,direct,63,0x08 0x0B 0x10 0x16 0x20 0x21 0x2C 0x38 0x42 0x59 0x70 0x84 0x85 0xC2 0xE1,0x0429 0x042F 0x043D
2.06,CW0500,read,0x0DD,RAM_0x0DD,direct,42,0x00 0x01 0x02 0x03 0x04 0x07 0x08 0x0E 0x1C,0x042B 0x042D 0x043C
2.06,CW0500,read,0x0DE,RAM_0x0DE,direct,24,0x26 0x59 0xFF,0x0421
2.06,CW0500,read,0x0E0,RAM_0x0E0,direct,18,0x00 0x08 0x10 0x2B 0x56 0x59 0x6D 0x85 0x8E 0x94 0x9B 0x9E 0xA6 0xE9,0x042A 0x044B
2.06,CW0500,read,0x0E1,RAM_0x0E1,direct,18,0x00 0x07 0x08 0x0C 0x0E 0x0F 0x10 0x11 0x13,0x042E 0x044D
2.06,CW0500,read,0x0E2,RAM_0x0E2,direct,60,0x01 0x02 0x04 0x08 0x10 0x20 0x40 0x80,0x0422 0x0437 0x0439 0x0448
2.06,CW0500,read,0x0E3,RAM_0x0E3,direct,36,0x00 0x04 0x08 0x10 0x20 0x28 0x30 0x32 0x34 0x80,0x0438 0x043A 0x043E
2.06,CW0500,read,0x0E4,RAM_0x0E4,direct,51,0x00 0x01 0x02 0x03 0x04 0x05 0x06 0x07 0x08,0x041D 0x0449
2.06,CW0500,write,0x003,STATUS,direct,4080,0x00 0x04 0x18 0x19 0x1B 0x1C 0x1D 0x1F 0x38 0x3A 0x3B 0x3C 0x3D 0x3E 0x3F,0x0006 0x0017 0x0018 0x0038 0x01D0 0x0416 0x043B 0x0447 0x044F 0x0676 0x067E 0x0681 0x0685 0x0688 0x0691 0x0694 0x069F 0x06A2 0x06AC 0x06B2 0x06B4 0x06B6 0x06B8 0x06E9 0x06EB 0x06ED 0x06EF 0x06F4 0x06FA 0x0801 0x0803 0x0863 0x0875 0x0EDD 0x0EDF 0x0EE1 0x0EE3 0x0EE5 0x0EE9 0x0EEB 0x0EF2 0x0EF8 0x0EF9 0x0EFB 0x0F1B 0x0F1D
2.06,CW0500,write,0x004,FSR,direct,576,0x8C 0xA8,0x001E 0x0024 0x002A
2.06,CW0500,write,0x006,PORTB,direct,1,0x00,0x06B0
2.06,CW0500,write,0x007,PORTC,direct,4302,0x20 0x24,0x01C6 0x01CC 0x01CD
2.06,CW0500,write,0x008,PORTD,direct,1614,0x04 0x24 0x44 0x64 0x84 0xA4 0xC4 0xE4,0x01C2 0x01CF
2.06,CW0500,write,0x00A,PCLATH,direct,1875,0x00 0x02 0x0A,0x000A 0x0036 0x0042 0x0043 0x01B7 0x01B8 0x06AD 0x06AE 0x085F 0x0861 0x0876 0x0877 0x0F17 0x0F19 0x108E 0x108F
2.06,CW0500,write,0x00B,INTCON,direct,542,0x14 0x94 0xD4,0x01BD 0x01BE 0x01D4 0x06F0 0x06F1 0x06FB
2.06,CW0500,write,0x00C,PIR1,direct,192,0x59,0x01B6
2.06,CW0500,write,0x020,RAM_0x020,direct,192,0x02 0x0A,0x0009
2.06,CW0500,write,0x021,RAM_0x021,direct,192,0x81 0x83 0x91 0xA3 0xB1 0xB3 0xC1 0xC3 0xD1 0xD3 0xF1 0xF3,0x0007
2.06,CW0500,write,0x022,RAM_0x022,direct,192,0xA8,0x000C
2.06,CW0500,write,0x023,RAM_0x023,direct,192,0x00 0x04,0x000E
2.06,CW0500,write,0x024,RAM_0x024,direct,192,0x00 0x2C 0x59 0x9E,0x0010
2.06,CW0500,write,0x025,RAM_0x025,direct,192,0x08 0x10 0x24,0x0012
2.06,CW0500,write,0x026,RAM_0x026,direct,192,0x00,0x0014
2.06,CW0500,write,0x027,RAM_0x027,direct,192,0x00,0x0016
2.06,CW0500,write,0x031,RAM_0x031,direct,192,0x00 0x01 0x02 0x03 0x04 0x05 0x06 0x07 0x08 0x09 0x0A 0x0B 0x0C 0x0D 0x0E 0x0F 0x10 0x11 0x12 0x13 0x14 0x15 0x16 0x17 0x18 0x19 0x1A 0x1B 0x1C 0x1D 0x1E 0x1F 0x20 0x21 0x22 0x23 0x24 0x25 0x26 0x27 0x28 0x29 0x2A 0x2B 0x2C 0x2D 0x2E 0x2F 0x30 0x31 0x32 0x33 0x34 0x35 0x36 0x37 0x38 0x39 0x3A 0x3B 0x3C 0x3D 0x3E 0x3F 0x40 0x41 0x42 0x43 0x44 0x45 0x46 0x47 0x48 0x49 0x4A 0x4B 0x4C 0x4D 0x4E 0x4F 0x50 0x51 0x52 0x53 0x54 0x55 0x56 0x57 0x58 0x59 0x5A 0x5B 0x5C 0x5D 0x5E 0x5F 0x60 0x61 0x62 0x63 0x64 0x65 0x66 0x67 0x68 0x69 0x6A 0x6B 0x6C 0x6D 0x6E 0x6F 0x70 0x71 0x72 0x73 0x74 0x75 0x76 0x77 0x78 0x79 0x7A 0x7B 0x7C 0x7D 0x7E 0x7F 0x80 0x81 0x82 0x83 0x84 0x85 0x86 0x87 0x88 0x89 0x8A 0x8B 0x8C 0x8D 0x8E 0x8F 0x90 0x91 0x92 0xD3 0xD4 0xD5 0xD6 0xD7 0xD8 0xD9 0xDA 0xDB 0xDC 0xDD 0xDE 0xDF 0xE0 0xE1 0xE2 0xE3 0xE4 0xE5 0xE6 0xE7 0xE8 0xE9 0xEA 0xEB 0xEC 0xED 0xEE 0xEF 0xF0 0xF1 0xF2 0xF3 0xF4 0xF5 0xF6 0xF7 0xF8 0xF9 0xFA 0xFB 0xFC 0xFD 0xFE 0xFF,0x01A7
2.06,CW0500,write,0x032,RAM_0x032,direct,1,0x04,0x01AA
2.06,CW0500,write,0x038,RAM_0x038,direct,192,0x00,0x01B1
2.06,CW0500,write,0x03D,RAM_0x03D,direct,1,0x18,0x06CA
2.06,CW0500,write,0x03E,RAM_0x03E,direct,2,0x1F 0x24,0x06CC 0x06D0
2.06,CW0500,write,0x03F,RAM_0x03F,direct,1,0x2C,0x06BD
2.06,CW0500,write,0x040,RAM_0x040,direct,1,0x24,0x06BB
2.06,CW0500,write,0x048,RAM_0x048,direct,360,0x00,0x0804 0x083F
2.06,CW0500,write,0x049,RAM_0x049,direct,180,0x00,0x0806
2.06,CW0500,write,0x04F,RAM_0x04F,direct,180,0x00,0x0819
2.06,CW0500,write,0x072,RAM_0x072,direct,1,0x18,0x06F8
2.06,CW0500,write,0x073,RAM_0x073,direct,1,0x1F,0x06F6
2.06,CW0500,write,0x074,RAM_0x074,direct,180,0x00,0x0805
2.06,CW0500,write,0x075,RAM_0x075,direct,3226,0x00 0x01 0x02 0x04 0x08 0x10 0x20 0x40 0x80,0x01BC 0x01C3 0x01D1
2.06,CW0500,write,0x077,RAM_0x077,direct,240,0x00 0x01 0x02 0x04 0x08 0x10 0x20 0x40 0x80,0x002C 0x0423 0x0431
2.06,CW0500,write,0x078,RAM_0x078,direct,196,0x00 0x2C 0x59 0x8E 0x9E,0x002E 0x044C 0x06A9
2.06,CW0500,write,0x079,RAM_0x079,direct,196,0x08 0x10 0x13 0x24,0x0030 0x044E 0x06AB
2.06,CW0500,write,0x07A,RAM_0x07A,direct,240,0x00,0x0032 0x0424 0x0432
2.06,CW0500,write,0x07B,RAM_0x07B,direct,192,0x00,0x0034
2.06,CW0500,write,0x07F,RAM_0x07F,direct,384,0x00 0x01 0x04 0x06 0x08 0x0C 0x10 0x12 0x21 0x2F 0x40 0x60 0x80 0xAF 0xC0 0xF2 0xFA 0xFF,0x0004 0x0039
2.06,CW0500,write,0x0D2,RAM_0x0D2,direct,3,0x06 0x18 0x20,0x06B7 0x06EE 0x0F1C
2.06,CW0500,write,0x0D3,RAM_0x0D3,direct,3,0x06 0x1C 0x1F,0x06B3 0x06EA 0x0EE2
2.06,CW0500,write,0x0D4,RAM_0x0D4,direct,4,0x00 0x2C 0x59 0x9E,0x0684 0x0697 0x06A3 0x0EE6
2.06,CW0500,write,0x0D5,RAM_0x0D5,direct,183,0x00 0x08 0x10 0x24,0x0682 0x0695 0x06A7 0x0802
2.06,CW0500,write,0x0D6,RAM_0x0D6,direct,1,0xFF,0x0689
2.06,CW0500,write,0x0DC,RAM_0x0DC,direct,27,0x08 0x0B 0x10 0x16 0x1C 0x20 0x21 0x2C 0x38 0x42 0x59 0x70 0x84 0x85 0xC2 0xE1,0x043D 0x067A 0x068D 0x069B
2.06,CW0500,write,0x0DD,RAM_0x0DD,direct,27,0x00 0x01 0x02 0x03 0x04 0x07 0x08 0x0E 0x1C,0x043C 0x0678 0x068B 0x0699
2.06,CW0500,write,0x0DE,RAM_0x0DE,direct,3,0x26 0x59 0xFF,0x067D 0x0690 0x069E
2.06,CW0500,write,0x0DF,RAM_0x0DF,direct,3,0x00,0x067B 0x068E 0x069C
2.06,CW0500,write,0x0E0,RAM_0x0E0,direct,18,0x00 0x08 0x10 0x2B 0x56 0x59 0x6D 0x85 0x8E 0x94 0x9B 0x9E 0xA6 0xE9,0x0419 0x042A
2.06,CW0500,write,0x0E1,RAM_0x0E1,direct,18,0x00 0x07 0x08 0x0C 0x0E 0x0F 0x10 0x11 0x13,0x0418 0x042E
2.06,CW0500,write,0x0E2,RAM_0x0E2,direct,27,0x00 0x01 0x02 0x04 0x08 0x10 0x20 0x40 0x80,0x041B 0x0448
2.06,CW0500,write,0x0E3,RAM_0x0E3,direct,15,0x00 0x04 0x08 0x10 0x20 0x28 0x30 0x32 0x34 0x80,0x0417 0x0438 0x043A
2.06,CW0500,write,0x0E4,RAM_0x0E4,direct,27,0x00 0x01 0x02 0x03 0x04 0x05 0x06 0x07 0x08,0x041C 0x0449
2.06,CW0600,read,0x003,STATUS,direct,68,0x04 0x18 0x19 0x38 0x3C 0x3D,0x0005 0x0017 0x0018 0x01B2 0x0205 0x0208 0x020A 0x020D 0x020F 0x0211 0x0213 0x0214 0x0219 0x021A 0x021E 0x1098
2.06,CW0600,read,0x004,FSR,direct,1,0xA8,0x000B
2.06,CW0600,read,0x007,PORTC,direct,10,0x04 0x24,0x020B 0x0212
2.06,CW0600,read,0x008,PORTD,direct,25,0x00 0x04 0x20 0x24 0x40 0x44 0x60 0x64 0x80 0x84 0xA0 0xA4 0xC0 0xC4 0xE0 0xE4,0x0203 0x0215 0x0216 0x0218
2.06,CW0600,read,0x00A,PCLATH,direct,7,0x00 0x02 0x12,0x0008 0x0042 0x0043 0x01B7 0x01B8 0x1095 0x1097
2.06,CW0600,read,0x00B,INTCON,direct,6,0x14 0x54 0x94 0xD4,0x0019 0x001B 0x01FE 0x01FF 0x0200 0x021F
2.06,CW0600,read,0x00C,PIR1,direct,3,0x5B,0x0021 0x0027 0x01B6
2.06,CW0600,read,0x020,RAM_0x020,direct,1,0x02,0x0035
2.06,CW0600,read,0x021,RAM_0x021,direct,1,0x91,0x0037
2.06,CW0600,read,0x022,RAM_0x022,direct,1,0xA8,0x0029
2.06,CW0600,read,0x023,RAM_0x023,direct,1,0x00,0x002B
2.06,CW0600,read,0x024,RAM_0x024,direct,1,0x00,0x002D
2.06,CW0600,read,0x025,RAM_0x025,direct,1,0x24,0x002F
2.06,CW0600,read,0x026,RAM_0x026,direct,1,0x00,0x0031
2.06,CW0600,read,0x027,RAM_0x027,direct,1,0x00,0x0033
2.06,CW0600,read,0x031,RAM_0x031,direct,1,0xD2,0x01A7
2.06,CW0600,read,0x038,RAM_0x038,direct,1,0x00,0x01B1
2.06,CW0600,read,0x04C,RAM_0x04C,direct,1,0x00,0x01AB
2.06,CW0600,read,0x056,RAM_0x056,direct,9,0x80 0xA0,0x020C 0x028F
2.06,CW0600,read,0x077,RAM_0x077,direct,1,0x00,0x000D
2.06,CW0600,read,0x078,RAM_0x078,direct,1,0x00,0x000F
2.06,CW0600,read,0x079,RAM_0x079,direct,1,0x24,0x0011
2.06,CW0600,read,0x07A,RAM_0x07A,direct,1,0x00,0x0013
2.06,CW0600,read,0x07B,RAM_0x07B,direct,1,0x00,0x0015
2.06,CW0600,read,0x07F,RAM_0x07F,direct,2,0x0C 0xC0,0x0039 0x003A
2.06,CW0600,read,0x08C,PIE1,indirect,2,0x22,0x001F 0x0025
2.06,CW0600,read,0x0D7,RAM_0x0D7,direct,25,0x00 0x01 0x02 0x04 0x08 0x10 0x20 0x40 0x80,0x0207 0x020E 0x021B
2.06,CW0600,write,0x003,STATUS,direct,51,0x00 0x04 0x18 0x19 0x1C 0x1D 0x38 0x39,0x0006 0x0017 0x0018 0x0038 0x0205 0x020A 0x020D 0x0211 0x0213 0x0214 0x0219 0x021A 0x021E 0x1098
2.06,CW0600,write,0x004,FSR,direct,3,0x8C 0xA8,0x001E 0x0024 0x002A
2.06,CW0600,write,0x007,PORTC,direct,10,0x04 0x24,0x020B 0x0212
2.06,CW0600,write,0x008,PORTD,direct,25,0x00 0x04 0x20 0x24 0x40 0x44 0x60 0x64 0x80 0x84 0xA0 0xA4 0xC0 0xC4 0xE0 0xE4,0x0203 0x0215 0x0216 0x0218
2.06,CW0600,write,0x00A,PCLATH,direct,8,0x00 0x02 0x12,0x000A 0x0036 0x0042 0x0043 0x01B7 0x01B8 0x1095 0x1097
2.06,CW0600,write,0x00B,INTCON,direct,3,0x14 0x94 0xD4,0x01FE 0x01FF 0x021F
2.06,CW0600,write,0x00C,PIR1,direct,1,0x59,0x01B6
2.06,CW0600,write,0x020,RAM_0x020,direct,1,0x02,0x0009
2.06,CW0600,write,0x021,RAM_0x021,direct,1,0x91,0x0007
2.06,CW0600,write,0x022,RAM_0x022,direct,1,0xA8,0x000C
2.06,CW0600,write,0x023,RAM_0x023,direct,1,0x00,0x000E
2.06,CW0600,write,0x024,RAM_0x024,direct,1,0x00,0x0010
2.06,CW0600,write,0x025,RAM_0x025,direct,1,0x24,0x0012
2.06,CW0600,write,0x026,RAM_0x026,direct,1,0x00,0x0014
2.06,CW0600,write,0x027,RAM_0x027,direct,1,0x00,0x0016
2.06,CW0600,write,0x031,RAM_0x031,direct,1,0xD3,0x01A7
2.06,CW0600,write,0x038,RAM_0x038,direct,1,0x00,0x01B1
2.06,CW0600,write,0x056,RAM_0x056,direct,1,0xA0,0x028F
2.06,CW0600,write,0x077,RAM_0x077,direct,1,0x00,0x002C
2.06,CW0600,write,0x078,RAM_0x078,direct,1,0x00,0x002E
2.06,CW0600,write,0x079,RAM_0x079,direct,1,0x24,0x0030
2.06,CW0600,write,0x07A,RAM_0x07A,direct,1,0x00,0x0032
2.06,CW0600,write,0x07B,RAM_0x07B,direct,1,0x00,0x0034
2.06,CW0600,write,0x07F,RAM_0x07F,direct,2,0x0C 0xC0,0x0004 0x0039
2.06,CW0600,write,0x0D7,RAM_0x0D7,direct,18,0x00 0x01 0x02 0x04 0x08 0x10 0x20 0x40 0x80,0x0206 0x0207 0x021B
2.06,CW0700,read,0x003,STATUS,direct,77,0x04 0x18 0x19 0x1B 0x1F 0x38 0x3B 0x3C 0x3D 0x3F,0x0005 0x0017 0x0018 0x01B2 0x0205 0x0208 0x020A 0x020D 0x020F 0x0211 0x0213 0x0214 0x0219 0x021A 0x021E 0x0292 0x0294 0x029F 0x02A2 0x02A4 0x02AF 0x02B3 0x02B5 0x02B7 0x02B9 0x0F95 0x109F
2.06,CW0700,read,0x004,FSR,direct,1,0xA8,0x000B
2.06,CW0700,read,0x007,PORTC,direct,11,0x04 0x24,0x020B 0x0212 0x02A0 0x02B0
2.06,CW0700,read,0x008,PORTD,direct,25,0x00 0x04 0x20 0x24 0x40 0x44 0x60 0x64 0x80 0x84 0xA0 0xA4 0xC0 0xC4 0xE0 0xE4,0x0203 0x0215 0x0216 0x0218
2.06,CW0700,read,0x00A,PCLATH,direct,13,0x00 0x02 0x0A 0x12 0x1A,0x0008 0x0042 0x0043 0x01B7 0x01B8 0x0F97 0x0F99 0x0F9B 0x0F9D 0x109A 0x109B 0x109D 0x109E
2.06,CW0700,read,0x00B,INTCON,direct,6,0x14 0x54 0x94 0xD4,0x0019 0x001B 0x01FE 0x01FF 0x0200 0x021F
2.06,CW0700,read,0x00C,PIR1,direct,3,0x5B,0x0021 0x0027 0x01B6
2.06,CW0700,read,0x020,RAM_0x020,direct,1,0x02,0x0035
2.06,CW0700,read,0x021,RAM_0x021,direct,1,0x91,0x0037
2.06,CW0700,read,0x022,RAM_0x022,direct,1,0xA8,0x0029
2.06,CW0700,read,0x023,RAM_0x023,direct,1,0x00,0x002B
2.06,CW0700,read,0x024,RAM_0x024,direct,1,0x00,0x002D
2.06,CW0700,read,0x025,RAM_0x025,direct,1,0x24,0x002F
2.06,CW0700,read,0x026,RAM_0x026,direct,1,0x00,0x0031
2.06,CW0700,read,0x027,RAM_0x027,direct,1,0x00,0x0033
2.06,CW0700,read,0x02D,RAM_0x02D,direct,1,0x07,0x02B2
2.06,CW0700,read,0x031,RAM_0x031,direct,1,0xD2,0x01A7
2.06,CW0700,read,0x038,RAM_0x038,direct,1,0x00,0x01B1
2.06,CW0700,read,0x04C,RAM_0x04C,direct,1,0x00,0x01AB
2.06,CW0700,read,0x056,RAM_0x056,direct,9,0x80,0x020C 0x0F9A
2.06,CW0700,read,0x070,RAM_0x070,direct,1,0x00,0x0F93
2.06,CW0700,read,0x077,RAM_0x077,direct,1,0x00,0x000D
2.06,CW0700,read,0x078,RAM_0x078,direct,1,0x00,0x000F
2.06,CW0700,read,0x079,RAM_0x079,direct,1,0x24,0x0011
2.06,CW0700,read,0x07A,RAM_0x07A,direct,1,0x00,0x0013
2.06,CW0700,read,0x07B,RAM_0x07B,direct,1,0x00,0x0015
2.06,CW0700,read,0x07F,RAM_0x07F,direct,2,0x0C 0xC0,0x0039 0x003A
2.06,CW0700,read,0x08C,PIE1,indirect,2,0x22,0x001F 0x0025
2.06,CW0700,read,0x0D5,RAM_0x0D5,direct,2,0x00,0x0293 0x02A3
2.06,CW0700,read,0x0D7,RAM_0x0D7,direct,25,0x00 0x01 0x02 0x04 0x08 0x10 0x20 0x40 0x80,0x0207 0x020E 0x021B
2.06,CW0700,write,0x003,STATUS,direct,57,0x00 0x04 0x18 0x19 0x1B 0x1C 0x1D 0x1F 0x38 0x39 0x3B 0x3F,0x0006 0x0017 0x0018 0x0038 0x0205 0x020A 0x020D 0x0211 0x0213 0x0214 0x0219 0x021A 0x021E 0x0292 0x029F 0x02A2 0x02AF 0x02B3 0x02B5 0x02B7 0x02B9 0x109F
2.06,CW0700,write,0x004,FSR,direct,3,0x8C 0xA8,0x001E 0x0024 0x002A
2.06,CW0700,write,0x007,PORTC,direct,11,0x04 0x24,0x020B 0x0212 0x02A0 0x02B0
2.06,CW0700,write,0x008,PORTD,direct,25,0x00 0x04 0x20 0x24 0x40 0x44 0x60 0x64 0x80 0x84 0xA0 0xA4 0xC0 0xC4 0xE0 0xE4,0x0203 0x0215 0x0216 0x0218
2.06,CW0700,write,0x00A,PCLATH,direct,14,0x00 0x02 0x0A 0x12 0x1A,0x000A 0x0036 0x0042 0x0043 0x01B7 0x01B8 0x0F97 0x0F99 0x0F9B 0x0F9D 0x109A 0x109B 0x109D 0x109E
2.06,CW0700,write,0x00B,INTCON,direct,3,0x14 0x94 0xD4,0x01FE 0x01FF 0x021F
2.06,CW0700,write,0x00C,PIR1,direct,1,0x59,0x01B6
2.06,CW0700,write,0x020,RAM_0x020,direct,1,0x02,0x0009
2.06,CW0700,write,0x021,RAM_0x021,direct,1,0x91,0x0007
2.06,CW0700,write,0x022,RAM_0x022,direct,1,0xA8,0x000C
2.06,CW0700,write,0x023,RAM_0x023,direct,1,0x00,0x000E
2.06,CW0700,write,0x024,RAM_0x024,direct,1,0x00,0x0010
2.06,CW0700,write,0x025,RAM_0x025,direct,1,0x24,0x0012
2.06,CW0700,write,0x026,RAM_0x026,direct,1,0x00,0x0014
2.06,CW0700,write,0x027,RAM_0x027,direct,1,0x00,0x0016
2.06,CW0700,write,0x02D,RAM_0x02D,direct,1,0x07,0x02B2
2.06,CW0700,write,0x031,RAM_0x031,direct,1,0xD3,0x01A7
2.06,CW0700,write,0x038,RAM_0x038,direct,1,0x00,0x01B1
2.06,CW0700,write,0x056,RAM_0x056,direct,1,0x80,0x0F9A
2.06,CW0700,write,0x077,RAM_0x077,direct,1,0x00,0x002C
2.06,CW0700,write,0x078,RAM_0x078,direct,1,0x00,0x002E
2.06,CW0700,write,0x079,RAM_0x079,direct,1,0x24,0x0030
2.06,CW0700,write,0x07A,RAM_0x07A,direct,1,0x00,0x0032
2.06,CW0700,write,0x07B,RAM_0x07B,direct,1,0x00,0x0034
2.06,CW0700,write,0x07F,RAM_0x07F,direct,2,0x0C 0xC0,0x0004 0x0039
2.06,CW0700,write,0x0D5,RAM_0x0D5,direct,4,0x00,0x0293 0x02A3 0x02B4 0x02B8
2.06,CW0700,write,0x0D7,RAM_0x0D7,direct,18,0x00 0x01 0x02 0x04 0x08 0x10 0x20 0x40 0x80,0x0206 0x0207 0x021B
